timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage
2024-06-19T15:46:16.206521,0,NVIDIA A40,0,0,43566,16004815794,41,48305799168,569180160,47736422400,196608,7.0,101243179008,4548161536,84184985600,5.5
2024-06-19T15:46:16.446505,0,NVIDIA A40,0,0,43566,16004827639,41,48305799168,569180160,47736422400,196608,5.2,101243179008,4596146176,84137000960,5.5
2024-06-19T15:46:16.696920,0,NVIDIA A40,0,0,43566,16004839483,41,48305799168,569180160,47736422400,196608,56.6,101243179008,4991467520,83741679616,5.9
2024-06-19T15:46:16.947213,0,NVIDIA A40,0,0,43566,16004857256,41,48305799168,569180160,47736422400,196608,97.2,101243179008,5554233344,83178913792,6.5
2024-06-19T15:46:17.197658,0,NVIDIA A40,0,0,43566,16004868409,40,48305799168,569180160,47736422400,196608,63.0,101243179008,5764481024,82968461312,6.7
2024-06-19T15:46:17.539764,0,NVIDIA A40,0,0,43217,16004879073,41,48305799168,569180160,47736422400,196608,9.8,101243179008,5777264640,82955673600,6.7
2024-06-19T15:46:17.697912,0,NVIDIA A40,0,0,43217,16004891222,41,48305799168,569180160,47736422400,196608,5.9,101243179008,5794082816,82938855424,6.7
2024-06-19T15:46:17.948371,0,NVIDIA A40,0,0,43217,16004903536,41,48305799168,569180160,47736422400,196608,6.0,101243179008,5854433280,82878504960,6.8
2024-06-19T15:46:18.198692,0,NVIDIA A40,0,0,44492,16004922031,41,48305799168,569180160,47736422400,196608,5.2,101243179008,5878173696,82854764544,6.8
2024-06-19T15:46:18.449030,0,NVIDIA A40,0,0,44492,16004934354,41,48305799168,569180160,47736422400,196608,5.2,101243179008,5910171648,82821849088,6.8
2024-06-19T15:46:18.699366,0,NVIDIA A40,0,0,44492,16004952848,41,48305799168,569180160,47736422400,196608,5.3,101243179008,5926170624,82805850112,6.9
2024-06-19T15:46:18.949615,0,NVIDIA A40,0,0,44492,16004965172,41,48305799168,569180160,47736422400,196608,37.4,101243179008,5963804672,82768216064,6.9
2024-06-19T15:46:19.199966,0,NVIDIA A40,0,0,61876,16004983675,41,48305799168,569180160,47736422400,196608,5.2,101243179008,5973610496,82758410240,6.9
2024-06-19T15:46:19.450326,0,NVIDIA A40,0,0,61876,16004995988,41,48305799168,569180160,47736422400,196608,4.4,101243179008,5990117376,82741895168,6.9
2024-06-19T15:46:19.883551,0,NVIDIA A40,0,0,61876,16005005241,40,48305799168,569180160,47736422400,196608,6.3,101243179008,6012215296,82719748096,6.9
2024-06-19T15:46:19.950620,0,NVIDIA A40,0,0,61876,16005011328,40,48305799168,569180160,47736422400,196608,6.9,101243179008,6015565824,82716397568,6.9
2024-06-19T15:46:20.200899,0,NVIDIA A40,0,0,60610,16005029086,41,48305799168,569180160,47736422400,196608,5.2,101243179008,6045241344,82686722048,7.0
2024-06-19T15:46:20.451360,0,NVIDIA A40,0,0,60610,16005040917,41,48305799168,569180160,47736422400,196608,3.0,101243179008,6008008704,82723954688,6.9
2024-06-19T15:46:20.701841,0,NVIDIA A40,0,0,60610,16005058688,41,48305799168,569180160,47736422400,196608,0.2,101243179008,6008061952,82723901440,6.9
2024-06-19T15:46:20.952150,0,NVIDIA A40,0,0,60610,16005070535,41,48305799168,569180160,47736422400,196608,0.2,101243179008,6008061952,82723901440,6.9
2024-06-19T15:46:21.202484,0,NVIDIA A40,0,0,59399,16005088322,41,48305799168,569180160,47736422400,196608,0.6,101243179008,6008061952,82723901440,6.9
2024-06-19T15:46:21.452836,0,NVIDIA A40,0,0,59399,16005100159,41,48305799168,569180160,47736422400,196608,0.6,101243179008,6008315904,82723647488,6.9
2024-06-19T15:46:21.703321,0,NVIDIA A40,0,0,59399,16005114480,41,48305799168,569180160,47736422400,196608,0.4,101243179008,6008573952,82723389440,6.9
2024-06-19T15:46:22.248088,0,NVIDIA A40,0,0,59399,16005126440,40,48305799168,569180160,47736422400,196608,4.4,101243179008,6023524352,82708439040,7.0
2024-06-19T15:47:37.571188,0,NVIDIA A40,0,0,26242,16009046334,39,48305799168,569180160,47736422400,196608,6.6,101243179008,3145867264,85587886080,4.1
2024-06-19T15:47:37.816093,0,NVIDIA A40,0,0,26242,16009058094,39,48305799168,569180160,47736422400,196608,5.2,101243179008,3192315904,85541437440,4.2
2024-06-19T15:47:38.066302,0,NVIDIA A40,0,0,26242,16009069827,39,48305799168,569180160,47736422400,196608,54.0,101243179008,3543490560,85190262784,4.5
2024-06-19T15:47:38.316593,0,NVIDIA A40,0,0,42917,16009087512,39,48305799168,569180160,47736422400,196608,98.0,101243179008,4110020608,84623626240,5.1
2024-06-19T15:47:38.567064,0,NVIDIA A40,0,0,42917,16009099305,39,48305799168,569180160,47736422400,196608,67.8,101243179008,4332883968,84400644096,5.3
2024-06-19T15:47:38.817325,0,NVIDIA A40,0,0,42917,16009116988,39,48305799168,569180160,47736422400,196608,8.2,101243179008,4377772032,84355743744,5.3
2024-06-19T15:47:39.067629,0,NVIDIA A40,0,0,42917,16009128787,40,48305799168,569180160,47736422400,196608,5.4,101243179008,4424478720,84309037056,5.4
2024-06-19T15:47:39.317886,0,NVIDIA A40,0,0,59573,16009142837,39,48305799168,569180160,47736422400,196608,4.9,101243179008,4470927360,84262588416,5.4
2024-06-19T15:47:39.703045,0,NVIDIA A40,0,0,59573,16009155706,39,48305799168,569180160,47736422400,196608,9.0,101243179008,4522246144,84211269632,5.5
2024-06-19T15:47:39.818425,0,NVIDIA A40,0,0,59573,16009161612,39,48305799168,569180160,47736422400,196608,5.3,101243179008,4523806720,84209709056,5.5
2024-06-19T15:47:40.068615,0,NVIDIA A40,0,0,59573,16009173452,39,48305799168,569180160,47736422400,196608,36.8,101243179008,4562567168,84170555392,5.5
2024-06-19T15:47:40.319040,0,NVIDIA A40,0,0,59778,16009191228,39,48305799168,569180160,47736422400,196608,5.0,101243179008,4572372992,84160749568,5.5
2024-06-19T15:47:40.569255,0,NVIDIA A40,0,0,59778,16009203071,39,48305799168,569180160,47736422400,196608,7.0,101243179008,4600184832,84132913152,5.6
2024-06-19T15:47:40.819755,0,NVIDIA A40,0,0,59778,16009220844,39,48305799168,569180160,47736422400,196608,0.8,101243179008,4601741312,84131364864,5.6
2024-06-19T15:47:41.070173,0,NVIDIA A40,0,0,59778,16009232691,40,48305799168,569180160,47736422400,196608,0.0,101243179008,4601741312,84131364864,5.6
2024-06-19T15:47:41.320496,0,NVIDIA A40,0,0,59838,16009250464,40,48305799168,569180160,47736422400,196608,0.4,101243179008,4601675776,84131364864,5.6
2024-06-19T15:47:41.570870,0,NVIDIA A40,0,0,59838,16009268238,40,48305799168,569180160,47736422400,196608,0.8,101243179008,4602191872,84130848768,5.6
2024-06-19T15:47:42.044810,0,NVIDIA A40,0,0,59838,16009277323,39,48305799168,569180160,47736422400,196608,4.0,101243179008,4616126464,84116914176,5.6
2024-06-19T15:47:42.071309,0,NVIDIA A40,0,0,59838,16009283316,39,48305799168,569180160,47736422400,196608,2.2,101243179008,4608389120,84124651520,5.6
2024-06-19T15:47:42.321859,0,NVIDIA A40,0,0,59789,16009295150,39,48305799168,569180160,47736422400,196608,0.4,101243179008,4608389120,84124651520,5.6
2024-06-19T15:47:42.572337,0,NVIDIA A40,0,0,59789,16009312792,39,48305799168,569180160,47736422400,196608,2.0,101243179008,4615319552,84117721088,5.6
2024-06-19T15:47:42.822864,0,NVIDIA A40,0,0,59789,16009324571,39,48305799168,569180160,47736422400,196608,0.4,101243179008,4615319552,84117721088,5.6
2024-06-19T15:47:43.073186,0,NVIDIA A40,0,0,59789,16009342259,39,48305799168,569180160,47736422400,196608,1.0,101243179008,4615831552,84117204992,5.6
2024-06-19T15:47:43.323651,0,NVIDIA A40,0,0,59399,16009354029,39,48305799168,569180160,47736422400,196608,0.0,101243179008,4615831552,84117204992,5.6
2024-06-19T15:47:43.573978,0,NVIDIA A40,0,0,59399,16009371653,39,48305799168,569180160,47736422400,196608,0.2,101243179008,4615831552,84117204992,5.6
2024-06-19T15:47:43.824329,0,NVIDIA A40,0,0,59399,16009383408,39,48305799168,569180160,47736422400,196608,1.0,101243179008,4615831552,84117204992,5.6
2024-06-19T15:47:44.074544,0,NVIDIA A40,0,0,59399,16009390463,39,48305799168,569180160,47736422400,196608,1.4,101243179008,4629229568,84103798784,5.6
2024-06-19T15:47:44.410063,0,NVIDIA A40,0,0,59399,16009397241,39,48305799168,569180160,47736422400,196608,7.5,101243179008,4654039040,84078989312,5.6
2024-06-19T15:47:44.575143,0,NVIDIA A40,0,0,42641,16009408681,39,48305799168,569180160,47736422400,196608,7.9,101243179008,4753547264,83979431936,5.7
2024-06-19T15:47:44.825584,0,NVIDIA A40,0,0,42641,16009420422,39,48305799168,569180160,47736422400,196608,5.2,101243179008,4791738368,83941240832,5.7
2024-06-19T15:47:45.075922,0,NVIDIA A40,0,0,42651,16009438083,39,48305799168,569180160,47736422400,196608,5.2,101243179008,4860895232,83872083968,5.8
2024-06-19T15:47:45.326431,0,NVIDIA A40,0,0,42651,16009449855,39,48305799168,569180160,47736422400,196608,14.2,101243179008,4982374400,83750572032,5.9
2024-06-19T15:47:45.576594,0,NVIDIA A40,0,0,42651,16009467536,39,48305799168,569180160,47736422400,196608,5.4,101243179008,5371269120,83361693696,6.3
2024-06-19T15:47:45.826948,0,NVIDIA A40,0,0,42651,16009479325,39,48305799168,569180160,47736422400,196608,5.3,101243179008,5475045376,83257851904,6.4
2024-06-19T15:47:46.077096,0,NVIDIA A40,0,0,42651,16009497027,39,48305799168,569180160,47736422400,196608,5.6,101243179008,5727465472,83005431808,6.7
2024-06-19T15:47:46.327527,0,NVIDIA A40,0,0,59009,16009505348,39,48305799168,569180160,47736422400,196608,7.2,101243179008,6081863680,82651033600,7.0
2024-06-19T15:47:46.704635,0,NVIDIA A40,0,0,59009,16009518271,39,48305799168,569180160,47736422400,196608,11.6,101243179008,6105354240,82627538944,7.0
2024-06-19T15:47:46.827893,0,NVIDIA A40,0,0,59009,16009524205,39,48305799168,569180160,47736422400,196608,6.2,101243179008,6244950016,82487943168,7.2
2024-06-19T15:47:47.078220,0,NVIDIA A40,0,0,59724,16009542279,39,48305799168,569180160,47736422400,196608,7.4,101243179008,6473322496,82259570688,7.4
2024-06-19T15:47:47.328527,0,NVIDIA A40,0,0,59724,16009554331,39,48305799168,569180160,47736422400,196608,6.3,101243179008,6483787776,82295480320,7.4
2024-06-19T15:47:47.578762,0,NVIDIA A40,0,0,59724,16009572426,39,48305799168,569180160,47736422400,196608,5.7,101243179008,6481268736,82340737024,7.4
2024-06-19T15:47:47.829187,0,NVIDIA A40,0,0,59724,16009584479,39,48305799168,569180160,47736422400,196608,3.8,101243179008,6487388160,82245259264,7.4
2024-06-19T15:47:48.079393,0,NVIDIA A40,0,0,59724,16009602563,40,48305799168,569180160,47736422400,196608,5.4,101243179008,6535385088,82197262336,7.5
2024-06-19T15:47:48.329975,0,NVIDIA A40,0,0,60406,16009614586,40,48305799168,569180160,47736422400,196608,37.0,101243179008,6577934336,82154713088,7.5
2024-06-19T15:47:48.580337,0,NVIDIA A40,0,0,60406,16009632630,40,48305799168,569180160,47736422400,196608,5.1,101243179008,6601158656,82131488768,7.5
2024-06-19T15:47:49.043780,0,NVIDIA A40,0,0,60406,16009642142,39,48305799168,569180160,47736422400,196608,11.3,101243179008,6656622592,82076024832,7.6
2024-06-19T15:47:49.080504,0,NVIDIA A40,0,0,60406,16009648126,39,48305799168,569180160,47736422400,196608,7.1,101243179008,6652895232,82079629312,7.6
2024-06-19T15:47:49.330997,0,NVIDIA A40,0,0,59740,16009659899,39,48305799168,569180160,47736422400,196608,5.0,101243179008,6673006592,82059517952,7.6
2024-06-19T15:47:49.581296,0,NVIDIA A40,0,0,59740,16009677495,39,48305799168,569180160,47736422400,196608,5.2,101243179008,6686425088,82046099456,7.6
2024-06-19T15:47:49.831693,0,NVIDIA A40,0,0,59740,16009689242,39,48305799168,569180160,47736422400,196608,5.2,101243179008,6712745984,82019778560,7.6
2024-06-19T15:47:50.081870,0,NVIDIA A40,0,0,59740,16009706888,39,48305799168,569180160,47736422400,196608,5.2,101243179008,6731571200,82000953344,7.7
2024-06-19T15:47:50.332262,0,NVIDIA A40,0,0,59010,16009718636,39,48305799168,569180160,47736422400,196608,37.4,101243179008,6753734656,81978789888,7.7
2024-06-19T15:47:50.582595,0,NVIDIA A40,0,0,59010,16009736277,39,48305799168,569180160,47736422400,196608,5.0,101243179008,6963785728,81768738816,7.9
2024-06-19T15:47:50.832866,0,NVIDIA A40,0,0,59010,16009748030,39,48305799168,569180160,47736422400,196608,6.9,101243179008,7374118912,81358241792,8.3
2024-06-19T15:47:51.084035,0,NVIDIA A40,0,0,59010,16009755508,38,48305799168,569180160,47736422400,196608,5.7,101243179008,7448940544,81283420160,8.4
2024-06-19T15:47:51.416528,0,NVIDIA A40,0,0,59010,16009762280,39,48305799168,569180160,47736422400,196608,9.9,101243179008,7210123264,81522229248,8.1
2024-06-19T15:47:51.584615,0,NVIDIA A40,0,0,38558,16009774803,39,48305799168,569180160,47717875712,18743296,5.7,101243179008,7284985856,81447358464,8.2
2024-06-19T15:47:51.834179,0,NVIDIA A40,0,5,43135,16009790236,40,48305799168,569180160,47409070080,327548928,5.5,101243179008,7455207424,81266642944,8.4
2024-06-19T15:47:52.084572,0,NVIDIA A40,0,1,46632,16009813017,40,48305799168,569180160,47409070080,327548928,5.0,101243179008,7760220160,80961630208,8.7
2024-06-19T15:47:52.334851,0,NVIDIA A40,0,1,71014,16009828321,40,48305799168,569180160,47251783680,484835328,5.0,101243179008,7976140800,80745709568,8.9
2024-06-19T15:47:52.585046,0,NVIDIA A40,0,5,71933,16009851293,40,48305799168,569180160,47039971328,696647680,5.2,101243179008,7707893760,81013956608,8.6
2024-06-19T15:47:52.835609,0,NVIDIA A40,0,1,76768,16009866683,40,48305799168,569180160,46888976384,847642624,6.9,101243179008,7908847616,80807092224,8.8
2024-06-19T15:47:53.086006,0,NVIDIA A40,0,0,76867,16009889587,41,48305799168,569180160,46888976384,847642624,5.2,101243179008,8145412096,80570204160,9.1
2024-06-19T15:47:53.336211,0,NVIDIA A40,0,0,76928,16009904875,41,48305799168,569180160,46888976384,847642624,5.7,101243179008,8392622080,80322994176,9.3
2024-06-19T15:47:53.666474,0,NVIDIA A40,2,3,78221,16009968014,43,48305799168,569180160,42761781248,4974837760,6.6,101243179008,8463368192,80252248064,9.4
2024-06-19T15:47:53.836771,0,NVIDIA A40,2,3,117181,16009992412,48,48305799168,569180160,42141024256,5595594752,5.3,101243179008,8455884800,80259731456,9.4
2024-06-19T15:47:54.087165,0,NVIDIA A40,61,95,147190,16010073743,49,48305799168,569180160,42141024256,5595594752,5.0,101243179008,8455884800,80259731456,9.4
2024-06-19T15:47:54.337326,0,NVIDIA A40,61,94,179593,16010128375,51,48305799168,569180160,42141024256,5595594752,5.5,101243179008,8455884800,80259731456,9.4
2024-06-19T15:47:54.587770,0,NVIDIA A40,60,95,240582,16010212129,52,48305799168,569180160,42141024256,5595594752,5.2,101243179008,8455884800,80259731456,9.4
2024-06-19T15:47:54.838086,0,NVIDIA A40,61,95,259008,16010267631,52,48305799168,569180160,42141024256,5595594752,7.0,101243179008,8459677696,80255905792,9.4
2024-06-19T15:47:55.088526,0,NVIDIA A40,64,94,268798,16010349233,53,48305799168,569180160,42141024256,5595594752,5.2,101243179008,8460959744,80254615552,9.4
2024-06-19T15:47:55.338801,0,NVIDIA A40,61,95,273974,16010403695,53,48305799168,569180160,42141024256,5595594752,5.0,101243179008,8460959744,80254615552,9.4
2024-06-19T15:47:55.589168,0,NVIDIA A40,63,98,273911,16010484873,53,48305799168,569180160,42141024256,5595594752,5.6,101243179008,8460959744,80254615552,9.4
2024-06-19T15:47:55.880510,0,NVIDIA A40,67,97,249811,16010525339,47,48305799168,569180160,42141024256,5595594752,4.6,101243179008,8472301568,80243273728,9.4
2024-06-19T15:47:56.089779,0,NVIDIA A40,0,0,192296,16010541217,46,48305799168,569180160,42141024256,5595594752,1.3,101243179008,8464809984,80250765312,9.4
2024-06-19T15:47:56.340069,0,NVIDIA A40,0,0,174926,16010565854,50,48305799168,569180160,42141024256,5595594752,3.4,101243179008,8465068032,80250507264,9.4
2024-06-19T15:47:56.590412,0,NVIDIA A40,43,73,172353,16010649706,52,48305799168,569180160,42141024256,5595594752,5.3,101243179008,8465068032,80250507264,9.4
2024-06-19T15:47:56.840802,0,NVIDIA A40,63,94,181812,16010702281,53,48305799168,569180160,42141024256,5595594752,5.3,101243179008,8465068032,80250507264,9.4
2024-06-19T15:47:57.091143,0,NVIDIA A40,61,91,216062,16010783986,54,48305799168,569180160,42141024256,5595594752,6.4,101243179008,8470482944,80245088256,9.4
2024-06-19T15:47:57.341506,0,NVIDIA A40,62,95,273696,16010839335,54,48305799168,569180160,42141024256,5595594752,5.4,101243179008,8470482944,80245088256,9.4
2024-06-19T15:47:57.591848,0,NVIDIA A40,62,95,273238,16010921095,55,48305799168,569180160,42141024256,5595594752,5.1,101243179008,8470482944,80245088256,9.4
2024-06-19T15:47:57.842656,0,NVIDIA A40,61,95,268006,16010976533,55,48305799168,569180160,42141024256,5595594752,5.3,101243179008,8470482944,80245088256,9.4
2024-06-19T15:47:58.249299,0,NVIDIA A40,61,95,275362,16011087816,55,48305799168,569180160,42141024256,5595594752,9.5,101243179008,8483643392,80231927808,9.4
2024-06-19T15:47:58.342757,0,NVIDIA A40,61,95,270073,16011113742,55,48305799168,569180160,42141024256,5595594752,5.5,101243179008,8475643904,80239927296,9.4
2024-06-19T15:47:58.593017,0,NVIDIA A40,58,79,233259,16011154631,49,48305799168,569180160,42141024256,5595594752,0.6,101243179008,8475643904,80239927296,9.4
2024-06-19T15:47:58.843424,0,NVIDIA A40,0,0,196048,16011170359,48,48305799168,569180160,42141024256,5595594752,0.8,101243179008,8475643904,80239927296,9.4
2024-06-19T15:47:59.093776,0,NVIDIA A40,17,26,171480,16011225620,52,48305799168,569180160,42141024256,5595594752,6.0,101243179008,8475643904,80239927296,9.4
2024-06-19T15:47:59.344120,0,NVIDIA A40,61,95,166599,16011280183,54,48305799168,569180160,42141024256,5595594752,5.3,101243179008,8475643904,80239927296,9.4
2024-06-19T15:47:59.594502,0,NVIDIA A40,61,95,181682,16011363298,55,48305799168,569180160,42141024256,5595594752,5.2,101243179008,8475643904,80239927296,9.4
2024-06-19T15:47:59.844825,0,NVIDIA A40,61,95,232937,16011418531,55,48305799168,569180160,42141024256,5595594752,5.1,101243179008,8475643904,80239927296,9.4
2024-06-19T15:48:00.095175,0,NVIDIA A40,61,95,277698,16011498971,56,48305799168,569180160,42141024256,5595594752,5.4,101243179008,8475643904,80239927296,9.4
2024-06-19T15:48:00.612466,0,NVIDIA A40,64,94,269352,16011633511,56,48305799168,569180160,42141024256,5595594752,8.3,101243179008,8488546304,80227024896,9.4
